pressure14_063,temperature14_063,k,o,r
4.508170000000000073e+02,1.074319999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.408120000000000118e+02,1.075179999999999936e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.204279999999999973e+02,1.072710000000000008e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.880620000000000118e+02,1.065970000000000084e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.578039999999999736e+02,1.056990000000000052e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.446739999999999782e+02,1.048620000000000019e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.505500000000000114e+02,1.043350000000000044e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.650950000000000273e+02,1.041419999999999924e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.854340000000000259e+02,1.044149999999999956e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.068500000000000227e+02,1.052229999999999954e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.240950000000000273e+02,1.065990000000000038e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.233779999999999859e+02,1.087390000000000079e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.141139999999999759e+02,1.125530000000000008e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.533420000000000073e+03,4.298180000000000334e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.503519999999999982e+03,4.654490000000000016e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.502980000000000018e+03,5.033789999999999765e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.506079999999999927e+03,5.535479999999999734e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.502549999999999955e+03,5.972749999999999559e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.522069999999999936e+03,6.530339999999999812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.502130000000000109e+03,6.744589999999999641e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.514089999999999918e+03,7.281360000000000277e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.451930000000000064e+03,7.631879999999999775e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.481579999999999927e+03,7.945770000000000444e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.538509999999999991e+03,7.962340000000000195e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.520240000000000009e+03,8.295049999999999812e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.542980000000000018e+03,8.493959999999999511e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.454650000000000091e+03,8.812749999999999417e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.449859999999999900e+03,9.118309999999999249e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.451650000000000091e+03,9.484469999999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.428829999999999927e+03,9.671340000000000714e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.405170000000000073e+03,9.792389999999999262e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.358940000000000055e+03,9.723879999999999413e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.321759999999999991e+03,9.647169999999999135e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.287269999999999982e+03,9.466730000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.274619999999999891e+03,9.205030000000000712e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.286210000000000036e+03,8.993149999999999977e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.324160000000000082e+03,8.884909999999999641e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.324309999999999945e+03,8.778669999999999973e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.284539999999999964e+03,8.709770000000000678e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.215210000000000036e+03,8.694179999999999353e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.134420000000000073e+03,8.682650000000000645e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.056609999999999900e+03,8.735070000000000334e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.898569999999999709e+02,8.833410000000000650e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.332390000000000327e+02,8.917730000000000601e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.809349999999999454e+02,9.014219999999999899e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.405990000000000464e+02,9.137280000000000513e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.085399999999999636e+02,9.264820000000000277e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.778440000000000509e+02,9.391249999999999432e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.455729999999999791e+02,9.529479999999999507e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.154450000000000500e+02,9.696369999999999933e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.827329999999999472e+02,9.875579999999999359e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.532169999999999845e+02,1.005610000000000070e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.236739999999999782e+02,1.023569999999999958e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.935130000000000337e+02,1.040220000000000056e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.576580000000000155e+02,1.053509999999999991e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.228990000000000009e+02,1.063230000000000075e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.892710000000000150e+02,1.069919999999999938e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.511309999999999718e+02,1.073450000000000060e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.235090000000000146e+02,1.076130000000000031e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.173929999999999723e+02,1.079570000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.246370000000000005e+02,1.083300000000000018e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.332010000000000218e+02,1.086030000000000051e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.323679999999999950e+02,1.088439999999999941e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.212740000000000009e+02,1.090859999999999985e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.101009999999999991e+02,1.092740000000000045e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.874449999999999932e+02,1.090700000000000003e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.546929999999999836e+02,1.085100000000000087e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.328940000000000055e+02,1.077500000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.389460000000000264e+02,1.071199999999999974e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.610480000000000018e+02,1.066929999999999978e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.830520000000000209e+02,1.063940000000000019e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.978770000000000095e+02,1.063369999999999926e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.164169999999999732e+02,1.067409999999999926e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.318940000000000055e+02,1.077250000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.258340000000000032e+02,1.092960000000000065e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.015989999999999895e+02,1.121289999999999942e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.498589999999999918e+03,4.329279999999999795e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.498619999999999891e+03,4.776030000000000442e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.488549999999999955e+03,5.128009999999999735e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.485230000000000018e+03,5.572479999999999656e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.528859999999999900e+03,6.278810000000000002e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.471960000000000036e+03,6.608509999999999884e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.487759999999999991e+03,7.075169999999999959e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.483319999999999936e+03,7.379730000000000345e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.441250000000000000e+03,7.817789999999999573e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.441119999999999891e+03,8.027990000000000848e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.440559999999999945e+03,8.268200000000000216e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.483799999999999955e+03,8.397869999999999280e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.445650000000000091e+03,8.655590000000000117e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.441410000000000082e+03,9.017770000000000508e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.433440000000000055e+03,9.293810000000000571e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.425720000000000027e+03,9.559219999999999828e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.411589999999999918e+03,9.765660000000000451e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.377089999999999918e+03,9.861629999999999896e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.338099999999999909e+03,9.806190000000000850e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.297690000000000055e+03,9.687849999999999184e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.275359999999999900e+03,9.497999999999999332e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.282980000000000018e+03,9.296150000000000801e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.317220000000000027e+03,9.095380000000000464e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.344470000000000027e+03,8.971679999999999211e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.311369999999999891e+03,8.809290000000000731e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.245380000000000109e+03,8.684839999999999449e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.169809999999999945e+03,8.590780000000000527e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.097549999999999955e+03,8.568369999999999820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.022799999999999955e+03,8.668150000000000688e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.668859999999999673e+02,8.774419999999999220e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.122540000000000191e+02,8.890750000000000597e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.614120000000000346e+02,9.022069999999999368e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.221109999999999900e+02,9.179370000000000474e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.909969999999999573e+02,9.346410000000000551e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.608949999999999818e+02,9.511900000000000688e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.308719999999999573e+02,9.682090000000000529e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.026420000000000528e+02,9.871259999999999479e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.727970000000000255e+02,1.006020000000000003e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.433999999999999773e+02,1.023900000000000077e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.146140000000000327e+02,1.040189999999999948e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.824160000000000537e+02,1.053940000000000055e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.424500000000000455e+02,1.063700000000000045e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.056229999999999905e+02,1.071380000000000088e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.686569999999999823e+02,1.076950000000000074e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.300629999999999882e+02,1.080649999999999977e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.100269999999999868e+02,1.085629999999999917e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.145400000000000205e+02,1.092089999999999961e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.231080000000000041e+02,1.098429999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.197049999999999841e+02,1.102270000000000039e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.003620000000000232e+02,1.103630000000000067e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.790360000000000014e+02,1.105390000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.599300000000000068e+02,1.107390000000000008e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.300219999999999914e+02,1.105710000000000015e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995939999999999941e+02,1.101149999999999984e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.976779999999999973e+02,1.096799999999999997e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.238629999999999995e+02,1.093360000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.571800000000000068e+02,1.089879999999999960e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.807019999999999982e+02,1.085880000000000045e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.968879999999999768e+02,1.082280000000000086e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.087250000000000227e+02,1.082900000000000063e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.147239999999999895e+02,1.088109999999999999e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.072040000000000077e+02,1.098310000000000031e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.880989999999999895e+02,1.116099999999999959e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.517470000000000027e+03,4.317409999999999748e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.497359999999999900e+03,4.864950000000000330e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.483809999999999945e+03,5.277680000000000149e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.496680000000000064e+03,5.805649999999999977e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.477019999999999982e+03,6.309070000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.464970000000000027e+03,6.853449999999999598e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.461890000000000100e+03,7.291909999999999670e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.430890000000000100e+03,7.517859999999999765e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.411240000000000009e+03,7.895319999999999894e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.416549999999999955e+03,8.177450000000000330e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.419359999999999900e+03,8.371290000000000120e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.432279999999999973e+03,8.588860000000000383e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.419190000000000055e+03,8.778489999999999682e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.420950000000000045e+03,9.127969999999999473e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.421180000000000064e+03,9.397510000000000474e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.409029999999999973e+03,9.662630000000000052e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.384210000000000036e+03,9.817259999999999209e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.349630000000000109e+03,9.872540000000000759e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.304480000000000018e+03,9.844409999999999883e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.277880000000000109e+03,9.706770000000000564e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.276079999999999927e+03,9.509050000000000225e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.309319999999999936e+03,9.324220000000000397e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.342119999999999891e+03,9.134209999999999496e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.330109999999999900e+03,8.944269999999999499e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.275180000000000064e+03,8.762299999999999756e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.200019999999999982e+03,8.603059999999999263e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.127119999999999891e+03,8.492340000000000444e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.056089999999999918e+03,8.476319999999999411e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.901219999999999573e+02,8.563159999999999883e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.392060000000000173e+02,8.707819999999999894e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.909610000000000127e+02,8.878529999999999589e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.460130000000000337e+02,9.059060000000000556e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.091900000000000546e+02,9.259479999999999933e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.793959999999999582e+02,9.466850000000000875e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.519510000000000218e+02,9.677009999999999224e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.209470000000000027e+02,9.870810000000000528e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.914130000000000109e+02,1.006639999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.608600000000000136e+02,1.024810000000000088e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.280480000000000018e+02,1.040629999999999988e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.933099999999999454e+02,1.053599999999999959e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.537949999999999591e+02,1.063180000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.111399999999999864e+02,1.069510000000000005e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.728299999999999841e+02,1.074810000000000088e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.332610000000000241e+02,1.078999999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.997149999999999750e+02,1.082699999999999996e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.914889999999999759e+02,1.089160000000000039e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.044429999999999836e+02,1.097729999999999961e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.094100000000000250e+02,1.104979999999999940e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.915740000000000123e+02,1.109479999999999933e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.606070000000000277e+02,1.111969999999999992e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.356440000000000055e+02,1.114939999999999998e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.089359999999999786e+02,1.117409999999999926e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.709289999999999736e+02,1.116089999999999982e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.490000000000000000e+02,1.113719999999999999e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.670559999999999832e+02,1.112759999999999927e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.093330000000000268e+02,1.112429999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.377239999999999895e+02,1.110200000000000031e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.605439999999999827e+02,1.106450000000000067e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.767850000000000250e+02,1.102309999999999945e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.875339999999999918e+02,1.100089999999999968e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.887599999999999909e+02,1.101270000000000060e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.841390000000000100e+02,1.105530000000000079e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.713620000000000232e+02,1.111999999999999922e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.495599999999999909e+03,4.378129999999999633e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.499069999999999936e+03,4.979420000000000179e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.492549999999999955e+03,5.510449999999999626e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.445519999999999982e+03,5.967859999999999943e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.480160000000000082e+03,6.418199999999999683e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.443250000000000000e+03,6.899339999999999584e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.442069999999999936e+03,7.168289999999999829e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.464589999999999918e+03,7.707460000000000200e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.471609999999999900e+03,7.899189999999999934e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.397039999999999964e+03,8.174409999999999954e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.403250000000000000e+03,8.429439999999999600e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.404710000000000036e+03,8.660930000000000462e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400750000000000000e+03,8.920619999999999550e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.405359999999999900e+03,9.190220000000000056e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.404430000000000064e+03,9.491870000000000474e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.391630000000000109e+03,9.687409999999999854e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.356319999999999936e+03,9.808859999999999246e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.314140000000000100e+03,9.835039999999999338e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.278309999999999945e+03,9.767620000000000857e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.268720000000000027e+03,9.653719999999999857e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.295500000000000000e+03,9.510080000000000311e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.335529999999999973e+03,9.317370000000000374e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.333950000000000045e+03,9.125849999999999795e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.293819999999999936e+03,8.901759999999999451e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.226990000000000009e+03,8.693749999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.153420000000000073e+03,8.525259999999999394e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.081849999999999909e+03,8.435610000000000497e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.020870000000000005e+03,8.429759999999999920e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.651699999999999591e+02,8.535809999999999675e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.209569999999999936e+02,8.711449999999999250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.783990000000000009e+02,8.925440000000000040e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
