pressure14_063,temperature14_063,k,o,r
4.169839999999999804e+02,1.081419999999999959e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.139959999999999809e+02,1.083980000000000032e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.156170000000000186e+02,1.086749999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.199889999999999759e+02,1.089439999999999920e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.244479999999999791e+02,1.091849999999999987e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.274839999999999804e+02,1.093660000000000032e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.279340000000000259e+02,1.095030000000000037e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.244080000000000155e+02,1.096020000000000039e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.173929999999999723e+02,1.096729999999999983e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.088199999999999932e+02,1.097480000000000011e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.008580000000000041e+02,1.098629999999999995e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.938969999999999914e+02,1.099619999999999997e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.864639999999999986e+02,1.100389999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.761440000000000055e+02,1.100229999999999997e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.608740000000000236e+02,1.098709999999999987e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.436449999999999818e+02,1.096630000000000038e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.282610000000000241e+02,1.093720000000000070e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.182029999999999745e+02,1.090479999999999983e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.157950000000000159e+02,1.087620000000000076e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.214169999999999732e+02,1.084960000000000058e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.327679999999999723e+02,1.082569999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.467509999999999764e+02,1.080489999999999995e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.614460000000000264e+02,1.078800000000000026e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.748340000000000032e+02,1.077030000000000065e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.850280000000000200e+02,1.075229999999999997e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.922049999999999841e+02,1.073559999999999981e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.987239999999999895e+02,1.072889999999999944e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.063229999999999791e+02,1.073339999999999961e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.142749999999999773e+02,1.075089999999999968e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.207169999999999845e+02,1.078340000000000032e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.237850000000000250e+02,1.082699999999999996e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.229490000000000123e+02,1.088540000000000063e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.202440000000000282e+02,1.095480000000000054e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.110310000000000059e+02,1.105049999999999955e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.953809999999999718e+02,1.118709999999999916e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.498589999999999918e+03,4.329279999999999795e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.494690000000000055e+03,4.477750000000000341e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.498619999999999891e+03,4.776030000000000442e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.495130000000000109e+03,4.925679999999999836e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.488549999999999955e+03,5.128009999999999735e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.519059999999999945e+03,5.395059999999999967e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.485230000000000018e+03,5.572479999999999656e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.501130000000000109e+03,5.825219999999999843e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.528859999999999900e+03,6.278810000000000002e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.475049999999999955e+03,6.338940000000000019e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.471960000000000036e+03,6.608509999999999884e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.494819999999999936e+03,6.767360000000000042e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.487759999999999991e+03,7.075169999999999959e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.483819999999999936e+03,7.289080000000000226e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.483319999999999936e+03,7.379730000000000345e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.442029999999999973e+03,7.653629999999999711e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.441250000000000000e+03,7.817789999999999573e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.457299999999999955e+03,7.978629999999999889e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.441119999999999891e+03,8.027990000000000848e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.447940000000000055e+03,8.214869999999999450e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.440559999999999945e+03,8.268200000000000216e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.481299999999999955e+03,8.317040000000000433e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.483799999999999955e+03,8.397869999999999280e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.450069999999999936e+03,8.574899999999999523e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.445650000000000091e+03,8.655590000000000117e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.439309999999999945e+03,8.803639999999999688e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.441410000000000082e+03,9.017770000000000508e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.438390000000000100e+03,9.146300000000000097e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.433440000000000055e+03,9.293810000000000571e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.428420000000000073e+03,9.397159999999999513e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.425720000000000027e+03,9.559219999999999828e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.420609999999999900e+03,9.675200000000000244e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.411589999999999918e+03,9.765660000000000451e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.394619999999999891e+03,9.834220000000000184e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.377089999999999918e+03,9.861629999999999896e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.357049999999999955e+03,9.819879999999999498e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.338099999999999909e+03,9.806190000000000850e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.309640000000000100e+03,9.776070000000000704e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.297690000000000055e+03,9.687849999999999184e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.280059999999999945e+03,9.599019999999999442e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.275359999999999900e+03,9.497999999999999332e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.274789999999999964e+03,9.378249999999999531e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.282980000000000018e+03,9.296150000000000801e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.297819999999999936e+03,9.187310000000000088e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.317220000000000027e+03,9.095380000000000464e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.334099999999999909e+03,9.000920000000000698e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.344470000000000027e+03,8.971679999999999211e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.334390000000000100e+03,8.871689999999999188e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.311369999999999891e+03,8.809290000000000731e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.279309999999999945e+03,8.729499999999999815e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.245380000000000109e+03,8.684839999999999449e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.208970000000000027e+03,8.635910000000000863e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.169809999999999945e+03,8.590780000000000527e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.133980000000000018e+03,8.555249999999999133e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.097549999999999955e+03,8.568369999999999820e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.055660000000000082e+03,8.623170000000000002e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.022799999999999955e+03,8.668150000000000688e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.940499999999999545e+02,8.718260000000000787e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.668859999999999673e+02,8.774419999999999220e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.394719999999999800e+02,8.832829999999999515e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.122540000000000191e+02,8.890750000000000597e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.856290000000000191e+02,8.952479999999999549e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.614120000000000346e+02,9.022069999999999368e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.404950000000000045e+02,9.099520000000000053e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.221109999999999900e+02,9.179370000000000474e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.057279999999999518e+02,9.260680000000000689e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.909969999999999573e+02,9.346410000000000551e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.762619999999999436e+02,9.428960000000000008e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.608949999999999818e+02,9.511900000000000688e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.455049999999999955e+02,9.594070000000000320e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.308719999999999573e+02,9.682090000000000529e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.168809999999999718e+02,9.776429999999999509e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.026420000000000528e+02,9.871259999999999479e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.878569999999999709e+02,9.966210000000000235e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.727970000000000255e+02,1.006020000000000003e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.580000000000000000e+02,1.015189999999999948e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.433999999999999773e+02,1.023900000000000077e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.291079999999999472e+02,1.032189999999999941e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.146140000000000327e+02,1.040189999999999948e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.993759999999999764e+02,1.047499999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.824160000000000537e+02,1.053940000000000055e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.629510000000000218e+02,1.059309999999999974e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.424500000000000455e+02,1.063700000000000045e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.232219999999999800e+02,1.067719999999999914e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.056229999999999905e+02,1.071380000000000088e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.880830000000000268e+02,1.074489999999999945e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.686569999999999823e+02,1.076950000000000074e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.483140000000000214e+02,1.078810000000000002e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.300629999999999882e+02,1.080649999999999977e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.165029999999999859e+02,1.082879999999999932e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.100269999999999868e+02,1.085629999999999917e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.103469999999999800e+02,1.088850000000000051e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.145400000000000205e+02,1.092089999999999961e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.198899999999999864e+02,1.095459999999999923e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.231080000000000041e+02,1.098429999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.234060000000000059e+02,1.100799999999999912e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.197049999999999841e+02,1.102270000000000039e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.115230000000000246e+02,1.103069999999999951e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.003620000000000232e+02,1.103630000000000067e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.888079999999999927e+02,1.104310000000000080e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.790360000000000014e+02,1.105390000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.700529999999999973e+02,1.106600000000000072e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.599300000000000068e+02,1.107390000000000008e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.466370000000000005e+02,1.107029999999999959e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.300219999999999914e+02,1.105710000000000015e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.129519999999999982e+02,1.103509999999999991e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.995939999999999941e+02,1.101149999999999984e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.940930000000000177e+02,1.098879999999999946e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.976779999999999973e+02,1.096799999999999997e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.087450000000000045e+02,1.095110000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.238629999999999995e+02,1.093360000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.407280000000000086e+02,1.091479999999999961e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.571800000000000068e+02,1.089879999999999960e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.708360000000000127e+02,1.088049999999999962e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.807019999999999982e+02,1.085880000000000045e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.881159999999999854e+02,1.083670000000000044e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.968879999999999768e+02,1.082280000000000086e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.025310000000000059e+02,1.082249999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.087250000000000227e+02,1.082900000000000063e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.129809999999999945e+02,1.084909999999999997e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.147239999999999895e+02,1.088109999999999999e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.129870000000000232e+02,1.092590000000000039e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.072040000000000077e+02,1.098310000000000031e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.991549999999999727e+02,1.106179999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.880989999999999895e+02,1.116099999999999959e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.517900000000000091e+03,4.309590000000000032e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.495660000000000082e+03,4.504979999999999762e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.492609999999999900e+03,4.777849999999999930e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.488480000000000018e+03,5.044710000000000250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.481730000000000018e+03,5.266709999999999781e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.500849999999999909e+03,5.384059999999999846e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.481589999999999918e+03,5.711120000000000196e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.512839999999999918e+03,6.069160000000000110e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.474890000000000100e+03,6.107359999999999900e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.463869999999999891e+03,6.513469999999999871e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.460640000000000100e+03,6.742070000000000007e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.484369999999999891e+03,6.933390000000000164e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.493220000000000027e+03,7.043050000000000033e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.464759999999999991e+03,7.424990000000000201e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.455559999999999945e+03,7.522100000000000009e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.436269999999999982e+03,7.705530000000000435e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.421980000000000018e+03,7.801409999999999734e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.427660000000000082e+03,8.047710000000000363e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.423920000000000073e+03,8.093959999999999155e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.431160000000000082e+03,8.200279999999999347e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.449700000000000045e+03,8.336819999999999453e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.451240000000000009e+03,8.573479999999999990e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.430480000000000018e+03,8.478640000000000398e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.426319999999999936e+03,8.585900000000000531e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.428059999999999945e+03,8.766009999999999636e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.433839999999999918e+03,8.913769999999999527e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.424849999999999909e+03,9.082449999999999690e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.431509999999999991e+03,9.222289999999999210e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.426579999999999927e+03,9.325269999999999726e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.421420000000000073e+03,9.465410000000000323e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.420440000000000055e+03,9.601219999999999644e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.409069999999999936e+03,9.705930000000000391e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.395960000000000036e+03,9.800200000000000244e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.384369999999999891e+03,9.843479999999999563e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.361079999999999927e+03,9.871809999999999974e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.344230000000000018e+03,9.849270000000000636e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.317910000000000082e+03,9.860070000000000334e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.301569999999999936e+03,9.769890000000000185e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.291839999999999918e+03,9.690939999999999444e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.276650000000000091e+03,9.611660000000000537e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.271910000000000082e+03,9.521819999999999951e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.281269999999999982e+03,9.406589999999999563e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.295480000000000018e+03,9.305199999999999250e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.313170000000000073e+03,9.210069999999999979e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.332109999999999900e+03,9.143670000000000186e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.343049999999999955e+03,9.037089999999999179e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.338319999999999936e+03,8.972509999999999764e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.324309999999999945e+03,8.864369999999999195e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.294759999999999991e+03,8.779059999999999420e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.258609999999999900e+03,8.715210000000000790e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.222299999999999955e+03,8.640980000000000771e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.186680000000000064e+03,8.592320000000000846e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.151349999999999909e+03,8.546079999999999899e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.113339999999999918e+03,8.525330000000000297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.074470000000000027e+03,8.519859999999999545e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.039500000000000000e+03,8.551959999999999340e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.006889999999999986e+03,8.609180000000000277e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.781240000000000236e+02,8.669829999999999259e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.523840000000000146e+02,8.736720000000000041e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.266029999999999518e+02,8.807560000000000500e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.004980000000000473e+02,8.879009999999999181e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.752259999999999991e+02,8.953540000000000276e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.524160000000000537e+02,9.035429999999999851e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.326549999999999727e+02,9.124269999999999214e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.147440000000000282e+02,9.215389999999999304e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.983790000000000191e+02,9.306449999999999889e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.839239999999999782e+02,9.400410000000000821e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.699690000000000509e+02,9.497329999999999828e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.556490000000000009e+02,9.591060000000000585e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.408460000000000036e+02,9.681520000000000792e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.260099999999999909e+02,9.774570000000000647e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.116520000000000437e+02,9.872600000000000264e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.975879999999999654e+02,9.968989999999999796e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
