pressure14_063,temperature14_063,k,o,r
1.469099999999999909e+03,9.462419999999999831e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.403950000000000045e+03,9.588969999999999771e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.350230000000000018e+03,9.429629999999999512e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.272890000000000100e+03,8.913710000000000022e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.269069999999999936e+03,8.676830000000000709e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.265619999999999891e+03,8.783569999999999212e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.142519999999999982e+03,8.928350000000000009e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.938220000000000027e+02,9.072499999999999787e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.836290000000000191e+02,9.210210000000000008e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.001050000000000182e+02,9.309179999999999566e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.345940000000000509e+02,9.443020000000000636e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.749149999999999636e+02,9.677780000000000271e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.119629999999999654e+02,1.000500000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.466130000000000564e+02,1.025590000000000046e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.892509999999999764e+02,1.038069999999999915e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.473389999999999986e+02,1.044120000000000026e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.398790000000000191e+02,1.049440000000000062e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.581229999999999905e+02,1.057300000000000040e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.364340000000000259e+02,1.055829999999999913e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.827370000000000232e+02,1.041339999999999932e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.544929999999999950e+02,1.027449999999999974e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.609710000000000036e+02,1.029909999999999926e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.042119999999999891e+02,1.058600000000000030e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.258330000000000268e+02,1.129160000000000075e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.533420000000000073e+03,4.298180000000000334e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.502980000000000018e+03,5.033789999999999765e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.502549999999999955e+03,5.972749999999999559e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.502130000000000109e+03,6.744589999999999641e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.451930000000000064e+03,7.631879999999999775e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.538509999999999991e+03,7.962340000000000195e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.542980000000000018e+03,8.493959999999999511e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.449859999999999900e+03,9.118309999999999249e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.428829999999999927e+03,9.671340000000000714e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.358940000000000055e+03,9.723879999999999413e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.287269999999999982e+03,9.466730000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.286210000000000036e+03,8.993149999999999977e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.324309999999999945e+03,8.778669999999999973e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.215210000000000036e+03,8.694179999999999353e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.056609999999999900e+03,8.735070000000000334e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.332390000000000327e+02,8.917730000000000601e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.405990000000000464e+02,9.137280000000000513e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.778440000000000509e+02,9.391249999999999432e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.154450000000000500e+02,9.696369999999999933e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.532169999999999845e+02,1.005610000000000070e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.935130000000000337e+02,1.040220000000000056e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.228990000000000009e+02,1.063230000000000075e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.511309999999999718e+02,1.073450000000000060e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.173929999999999723e+02,1.079570000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.332010000000000218e+02,1.086030000000000051e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.212740000000000009e+02,1.090859999999999985e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.874449999999999932e+02,1.090700000000000003e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.328940000000000055e+02,1.077500000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.610480000000000018e+02,1.066929999999999978e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.978770000000000095e+02,1.063369999999999926e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.318940000000000055e+02,1.077250000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.015989999999999895e+02,1.121289999999999942e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.517470000000000027e+03,4.317409999999999748e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.483809999999999945e+03,5.277680000000000149e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.477019999999999982e+03,6.309070000000000178e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.461890000000000100e+03,7.291909999999999670e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.411240000000000009e+03,7.895319999999999894e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.419359999999999900e+03,8.371290000000000120e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.419190000000000055e+03,8.778489999999999682e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.421180000000000064e+03,9.397510000000000474e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.384210000000000036e+03,9.817259999999999209e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.304480000000000018e+03,9.844409999999999883e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.276079999999999927e+03,9.509050000000000225e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.342119999999999891e+03,9.134209999999999496e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.275180000000000064e+03,8.762299999999999756e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.127119999999999891e+03,8.492340000000000444e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.901219999999999573e+02,8.563159999999999883e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.909610000000000127e+02,8.878529999999999589e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.091900000000000546e+02,9.259479999999999933e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.519510000000000218e+02,9.677009999999999224e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.914130000000000109e+02,1.006639999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.280480000000000018e+02,1.040629999999999988e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.537949999999999591e+02,1.063180000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.728299999999999841e+02,1.074810000000000088e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.997149999999999750e+02,1.082699999999999996e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.044429999999999836e+02,1.097729999999999961e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.915740000000000123e+02,1.109479999999999933e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.356440000000000055e+02,1.114939999999999998e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.709289999999999736e+02,1.116089999999999982e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.670559999999999832e+02,1.112759999999999927e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.377239999999999895e+02,1.110200000000000031e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.767850000000000250e+02,1.102309999999999945e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.887599999999999909e+02,1.101270000000000060e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.713620000000000232e+02,1.111999999999999922e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.464710000000000036e+03,4.503339999999999677e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.472349999999999909e+03,5.553919999999999746e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.435670000000000073e+03,6.587729999999999642e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.416019999999999982e+03,7.479440000000000310e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.401289999999999964e+03,8.171760000000000801e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.401180000000000064e+03,8.565080000000000027e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.385289999999999964e+03,9.008910000000000196e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.394910000000000082e+03,9.517189999999999372e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.328130000000000109e+03,9.747880000000000322e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.264190000000000055e+03,9.675129999999999342e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.322490000000000009e+03,9.495599999999999596e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.307579999999999927e+03,9.085060000000000358e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.185920000000000073e+03,8.656950000000000145e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.046220000000000027e+03,8.443949999999999179e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.518150000000000546e+02,8.614760000000000417e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.669940000000000282e+02,9.065630000000000521e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.851200000000000045e+02,9.566000000000000725e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.182680000000000291e+02,1.003340000000000032e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.484600000000000364e+02,1.037720000000000020e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.731710000000000491e+02,1.058099999999999952e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.844139999999999873e+02,1.069860000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.036800000000000068e+02,1.077650000000000041e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.380930000000000177e+02,1.086120000000000019e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.511569999999999823e+02,1.104180000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.913369999999999891e+02,1.113339999999999996e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.338750000000000000e+02,1.123179999999999978e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.752959999999999923e+02,1.128940000000000055e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.284019999999999868e+02,1.142060000000000031e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.805579999999999927e+02,1.146100000000000030e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.207019999999999982e+02,1.143319999999999936e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.339959999999999809e+02,1.133460000000000001e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.524730000000000132e+02,1.113139999999999930e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.442269999999999982e+03,4.828909999999999592e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.502470000000000027e+03,5.847850000000000215e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.461480000000000018e+03,6.949360000000000426e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.403960000000000036e+03,7.796429999999999971e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.374559999999999945e+03,8.418720000000000425e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.369569999999999936e+03,8.880459999999999354e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.355289999999999964e+03,9.180099999999999483e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.358519999999999982e+03,9.456009999999999138e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.260619999999999891e+03,9.421950000000000713e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.262509999999999991e+03,9.417960000000000775e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.332119999999999891e+03,9.389620000000000744e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.225509999999999991e+03,8.981659999999999755e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.102140000000000100e+03,8.575029999999999930e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.852809999999999491e+02,8.504630000000000578e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.196630000000000109e+02,8.836330000000000240e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.314800000000000182e+02,9.379329999999999501e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.509729999999999563e+02,9.932589999999999364e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.774189999999999827e+02,1.032579999999999920e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.995679999999999836e+02,1.056499999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.142690000000000055e+02,1.068950000000000067e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.210079999999999814e+02,1.074009999999999998e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.395520000000000209e+02,1.081240000000000023e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.878460000000000036e+02,1.093580000000000041e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.924490000000000123e+02,1.110440000000000005e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.052800000000000011e+02,1.117600000000000016e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.503499999999999943e+02,1.127800000000000047e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.241949999999999932e+02,1.137090000000000067e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.773710000000000093e+02,1.154969999999999963e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.899350000000000023e+02,1.159280000000000044e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.343859999999999957e+02,1.161759999999999948e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.787579999999999814e+02,1.154340000000000011e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.328779999999999859e+02,1.123310000000000031e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.440420000000000073e+03,5.349510000000000431e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.439069999999999936e+03,6.306759999999999700e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.403259999999999991e+03,7.386429999999999829e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.348529999999999973e+03,8.222619999999999152e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.344200000000000045e+03,8.916000000000000369e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.356819999999999936e+03,9.260210000000000719e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.354160000000000082e+03,9.328709999999999170e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.338890000000000100e+03,9.222160000000000579e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.228000000000000000e+03,9.056540000000000035e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.283329999999999927e+03,9.166159999999999641e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.263190000000000055e+03,9.151619999999999422e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.135430000000000064e+03,8.863289999999999225e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.035559999999999945e+03,8.605539999999999523e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.428170000000000073e+02,8.709189999999999543e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.841259999999999764e+02,9.166940000000000310e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.975249999999999773e+02,9.759159999999999613e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.218160000000000309e+02,1.029950000000000010e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.379470000000000027e+02,1.052180000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.463120000000000118e+02,1.063199999999999967e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.452119999999999891e+02,1.076239999999999952e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.482559999999999718e+02,1.089869999999999983e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.648149999999999977e+02,1.108060000000000045e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.241850000000000023e+02,1.131799999999999962e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.954230000000000018e+02,1.147390000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.121569999999999965e+02,1.148530000000000051e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.113559999999999661e+01,1.160019999999999918e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.183439999999999941e+02,1.172380000000000067e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.499269999999999925e+02,1.179470000000000063e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.334099999999999966e+02,1.170040000000000013e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.752880000000000109e+02,1.171090000000000053e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.287740000000000009e+02,1.167029999999999923e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.989680000000000177e+02,1.141450000000000031e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.487039999999999964e+03,6.061209999999999987e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.434380000000000109e+03,7.218250000000000277e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.405700000000000045e+03,8.219789999999999708e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.327049999999999955e+03,8.979200000000000514e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.333920000000000073e+03,9.582959999999999923e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.316539999999999964e+03,9.612019999999999342e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.330240000000000009e+03,9.419919999999999405e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.276420000000000073e+03,9.015990000000000393e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.207160000000000082e+03,8.842000000000000526e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.285319999999999936e+03,9.008390000000000342e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.192950000000000045e+03,8.959910000000000707e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.061589999999999918e+03,8.821160000000000778e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.851879999999999882e+02,8.755929999999999325e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.028899999999999864e+02,8.984420000000000073e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.528590000000000373e+02,9.553409999999999513e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.650399999999999636e+02,1.007920000000000016e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.868600000000000136e+02,1.046770000000000067e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.907599999999999909e+02,1.063599999999999923e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.878079999999999927e+02,1.070069999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.725620000000000118e+02,1.089930000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.434050000000000011e+02,1.125469999999999970e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.329850000000000136e+02,1.166119999999999912e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.360790000000000077e+01,1.201009999999999955e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.212700000000000244e+01,1.223850000000000016e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.424960000000000093e+01,1.217839999999999989e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.433630000000000848e+00,1.196669999999999945e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.770029999999999859e+01,1.203919999999999924e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.138589999999999947e+02,1.202219999999999978e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.026230000000000047e+02,1.184200000000000053e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.346200000000000045e+02,1.177050000000000018e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.910929999999999893e+02,1.173170000000000002e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.781050000000000182e+02,1.168870000000000076e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.413000000000000000e+03,6.973620000000000374e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.385140000000000100e+03,8.027150000000000674e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.335769999999999982e+03,8.969760000000000844e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.295140000000000100e+03,9.751860000000000639e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.297349999999999909e+03,1.005599999999999916e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.263990000000000009e+03,9.820930000000000604e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.279490000000000009e+03,9.439049999999999940e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.197569999999999936e+03,8.892860000000000653e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.181609999999999900e+03,8.768119999999999692e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.248220000000000027e+03,8.979350000000000165e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.111289999999999964e+03,8.860970000000000013e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.983020000000000209e+02,8.864209999999999923e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.424149999999999636e+02,8.973110000000000142e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.707290000000000418e+02,9.336380000000000123e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.399600000000000364e+02,9.919829999999999259e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.405520000000000209e+02,1.023249999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
